ID	GeneSymbol	Description	Log2FC	AdjPValue
Q6PCW9	Myl1	Myl1 protein OS=Mus musculus OX=10090 GN=Myl1 PE=2 SV=1	1.39	0.017440098
Q9D6E6	Myl12a	Uncharacterized protein OS=Mus musculus OX=10090 GN=Myl12a PE=2 SV=1	1.48	7.38E-05
P51667	Myl2	"Myosin regulatory light chain 2, ventricular/cardiac muscle isoform OS=Mus musculus OX=10090 GN=Myl2 PE=1 SV=3"	0.01	0.857526338
P09542	Myl3	Myosin light chain 3 OS=Mus musculus OX=10090 GN=Myl3 PE=1 SV=4	-0.1	0.602638593
Q9CZ19	Myl4	Myosin light chain 4 OS=Mus musculus OX=10090 GN=Myl4 PE=1 SV=1	2.66	0.156154477
Q5SVI8	Myl7	"Myosin, light polypeptide 7, regulatory OS=Mus musculus OX=10090 GN=Myl7 PE=1 SV=1"	3.15	0.091584869
Q9CQ19	Myl9	Myosin regulatory light polypeptide 9 OS=Mus musculus OX=10090 GN=Myl9 PE=1 SV=3	1.87	0.012217937
E9Q405	Myo18a	Unconventional myosin-XVIIIa OS=Mus musculus OX=10090 GN=Myo18a PE=1 SV=1	1.93	0.001264728
Q9WTI7	Myo1c	Unconventional myosin-Ic OS=Mus musculus OX=10090 GN=Myo1c PE=1 SV=2	2.09	1.99E-06
D3Z3A8	Myo9a	Unconventional myosin-IXa OS=Mus musculus OX=10090 GN=Myo9a PE=1 SV=1	NA	NA
Q3UQS9	Myom2	Uncharacterized protein OS=Mus musculus OX=10090 GN=Myom2 PE=2 SV=1	1.15	0.005484737
Q9JJW5	Myoz2	Myozenin-2 OS=Mus musculus OX=10090 GN=Myoz2 PE=1 SV=1	0	0.470514856
Q5DTJ9	Mypn	Myopalladin OS=Mus musculus OX=10090 GN=Mypn PE=1 SV=2	0.95	0.007822003
Q3UIJ9	Myzap	Myocardial zonula adherens protein OS=Mus musculus OX=10090 GN=Myzap PE=1 SV=1	0.16	0.178367999
P70670	Naca	"Nascent polypeptide-associated complex subunit alpha, muscle-specific form OS=Mus musculus OX=10090 GN=Naca PE=1 SV=2"	0.33	0.014539802
Q8BLF1	Nceh1	Neutral cholesterol ester hydrolase 1 OS=Mus musculus OX=10090 GN=Nceh1 PE=1 SV=1	0.66	5.07E-06
Q8CD23	Ncl	Uncharacterized protein OS=Mus musculus OX=10090 GN=Ncl PE=2 SV=1	4.75	0.000233938
Q9CT46	Ncl	Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Ncl PE=2 SV=1	NA	NA
Q9QYG0	Ndrg2	Protein NDRG2 OS=Mus musculus OX=10090 GN=Ndrg2 PE=1 SV=1	-0.03	0.809128679
O35683	Ndufa1	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1 OS=Mus musculus OX=10090 GN=Ndufa1 PE=1 SV=1	-1.4	1.75E-05
Q99LC3	Ndufa10	"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial OS=Mus musculus OX=10090 GN=Ndufa10 PE=1 SV=1"	-1.09	1.06E-06
G5E814	Ndufa11	MCG5603 OS=Mus musculus OX=10090 GN=Ndufa11 PE=1 SV=1	-0.9	1.52E-05
Q7TMF3	Ndufa12	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12 OS=Mus musculus OX=10090 GN=Ndufa12 PE=1 SV=2	-1.59	3.00E-06
Q9ERS2	Ndufa13	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 OS=Mus musculus OX=10090 GN=Ndufa13 PE=1 SV=3	-1.09	0.000488934
Q9CQ75	Ndufa2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2 OS=Mus musculus OX=10090 GN=Ndufa2 PE=1 SV=3	-1.55	6.68E-08
Q9CQ91	Ndufa3	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3 OS=Mus musculus OX=10090 GN=Ndufa3 PE=1 SV=1	-1.79	0.001923633
Q62425	Ndufa4	Cytochrome c oxidase subunit NDUFA4 OS=Mus musculus OX=10090 GN=Ndufa4 PE=1 SV=2	-0.96	0.000106257
Q9CPP6	Ndufa5	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Mus musculus OX=10090 GN=Ndufa5 PE=1 SV=3	-1.52	6.24E-08
Q9CQZ5	Ndufa6	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 OS=Mus musculus OX=10090 GN=Ndufa6 PE=1 SV=1	-1.19	2.69E-05
A0A068BGR9	Ndufa7	NADH dehydrogenase OS=Mus musculus OX=10090 GN=Ndufa7 PE=2 SV=1	-1.36	3.45E-05
A0A1S6GWI0	Ndufa8	"NADH dehydrogenase (Ubiquinone) 1 alpha subcomplex, 8 OS=Mus musculus OX=10090 GN=Ndufa8 PE=2 SV=1"	-1.61	7.09E-06
A2AQ17	Ndufaf1	"Complex I intermediate-associated protein 30, mitochondrial OS=Mus musculus OX=10090 GN=Ndufaf1 PE=1 SV=1"	-0.95	0.566797186
Q59J78	Ndufaf2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2 OS=Mus musculus OX=10090 GN=Ndufaf2 PE=1 SV=1	0.11	0.977792499
Q9JKL4	Ndufaf3	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3 OS=Mus musculus OX=10090 GN=Ndufaf3 PE=1 SV=1	0.2	0.533789663
Q9D1H6	Ndufaf4	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4 OS=Mus musculus OX=10090 GN=Ndufaf4 PE=1 SV=1	0.2	0.502455549
Q9DCS9	Ndufb10	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 OS=Mus musculus OX=10090 GN=Ndufb10 PE=1 SV=3	-1.03	1.25E-05
O09111	Ndufb11	"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial OS=Mus musculus OX=10090 GN=Ndufb11 PE=1 SV=2"	-1.14	0.000385054
Q9CPU2	Ndufb2	"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial OS=Mus musculus OX=10090 GN=Ndufb2 PE=1 SV=1"	-1.62	7.54E-05
Q9D6H6	Ndufb3	Uncharacterized protein OS=Mus musculus OX=10090 GN=Ndufb3 PE=2 SV=1	-1.41	7.78E-06
Q8BU20	Ndufb5	Uncharacterized protein OS=Mus musculus OX=10090 GN=Ndufb5 PE=2 SV=1	-1.23	1.52E-05
A2AP31	Ndufb6	MCG9810 OS=Mus musculus OX=10090 GN=Ndufb6 PE=1 SV=1	-1.75	1.50E-07
Q9CR61	Ndufb7	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7 OS=Mus musculus OX=10090 GN=Ndufb7 PE=1 SV=3	-1.04	3.29E-05
Q9D6J5	Ndufb8	"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial OS=Mus musculus OX=10090 GN=Ndufb8 PE=1 SV=1"	-1.49	4.50E-06
Q9CQJ8	Ndufb9	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9 OS=Mus musculus OX=10090 GN=Ndufb9 PE=1 SV=3	-1.28	1.97E-06
Q9CQ54	Ndufc2; LOC102641347	NADH dehydrogenase [ubiquinone] 1 subunit C2 OS=Mus musculus OX=10090 GN=Ndufc2 PE=1 SV=1	-1.27	1.00E-05
Q3TIU7	Ndufs1	Uncharacterized protein OS=Mus musculus OX=10090 GN=Ndufs1 PE=2 SV=1	-1.42	6.68E-08
Q91WD5	Ndufs2	"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial OS=Mus musculus OX=10090 GN=Ndufs2 PE=1 SV=1"	-1.25	1.30E-06
Q9DCT2	Ndufs3	"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial OS=Mus musculus OX=10090 GN=Ndufs3 PE=1 SV=2"	-1.42	3.09E-06
Q9CXZ1	Ndufs4	"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial OS=Mus musculus OX=10090 GN=Ndufs4 PE=1 SV=3"	-1.36	1.50E-07
B1ARW4	Ndufs5	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5 (Fragment) OS=Mus musculus OX=10090 GN=Ndufs5 PE=1 SV=1	-1.26	1.52E-05
P52503	Ndufs6	"NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial OS=Mus musculus OX=10090 GN=Ndufs6 PE=1 SV=2"	-1.15	0.000549671
Q9DC70	Ndufs7	"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial OS=Mus musculus OX=10090 GN=Ndufs7 PE=1 SV=1"	-0.61	0.005863585
Q8K3J1	Ndufs8	"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial OS=Mus musculus OX=10090 GN=Ndufs8 PE=1 SV=1"	-1.35	0.000114376
Q9D6J6	Ndufv2	"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial OS=Mus musculus OX=10090 GN=Ndufv2 PE=1 SV=2"	-1.12	1.32E-06
Q8BK30	Ndufv3	"NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial OS=Mus musculus OX=10090 GN=Ndufv3 PE=1 SV=1"	-1.99	9.30E-05
Q3U422	Ndufv3	"NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial OS=Mus musculus OX=10090 GN=Ndufv3 PE=1 SV=1"	-1.17	0.00011254
B7ZCI3	Nebl	Nebulette OS=Mus musculus OX=10090 GN=Nebl PE=1 SV=1	-0.32	0.002987001
B7ZCI2	Nebl	Nebulette OS=Mus musculus OX=10090 GN=Nebl PE=1 SV=1	-0.45	0.112500426
Q3UU58	Nebl	Uncharacterized protein OS=Mus musculus OX=10090 GN=Nebl PE=2 SV=1	0.14	0.458978206
Q6P5H2	Nes	Nestin OS=Mus musculus OX=10090 GN=Nes PE=1 SV=1	6.64	1.99E-06
A0A0G2JEX1	Nexn	Nexilin OS=Mus musculus OX=10090 GN=Nexn PE=1 SV=1	1.52	0.000120173
Q921V3	Nfs1	Nitrogen fixation gene 1 (S. cerevisiae) OS=Mus musculus OX=10090 GN=Nfs1 PE=2 SV=1	1.59	0.009447276
Q9QZ23	Nfu1	"NFU1 iron-sulfur cluster scaffold homolog, mitochondrial OS=Mus musculus OX=10090 GN=Nfu1 PE=1 SV=2"	2.54	0.001117638
O08692	Ngp	Neutrophilic granule protein OS=Mus musculus OX=10090 GN=Ngp PE=1 SV=1	6.64	NA
Q9D0T1	Nhp2l1; Snu13; LOC100862468	NHP2-like protein 1 OS=Mus musculus OX=10090 GN=Snu13 PE=1 SV=4	6.64	NA
P10493	Nid1	Nidogen-1 OS=Mus musculus OX=10090 GN=Nid1 PE=1 SV=2	0.69	2.13E-05
Q8R5G0	Nid2	Nidogen 2 protein OS=Mus musculus OX=10090 GN=Nid2 PE=2 SV=1	1.09	3.72E-05
B7ZN33	Nisch	Nisch protein (Fragment) OS=Mus musculus OX=10090 GN=Nisch PE=2 SV=1	-0.43	0.141316985
Q01768	Nme2	Nucleoside diphosphate kinase B OS=Mus musculus OX=10090 GN=Nme2 PE=1 SV=1	0.26	0.894365247
Q99JR6	Nmnat3	Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 3 OS=Mus musculus OX=10090 GN=Nmnat3 PE=1 SV=1	-0.19	0.535032318
O70310	Nmt1	Glycylpeptide N-tetradecanoyltransferase 1 OS=Mus musculus OX=10090 GN=Nmt1 PE=1 SV=1	6.64	NA
Q61941	Nnt	"NAD(P) transhydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Nnt PE=1 SV=2"	-0.47	0.006505002
Q3TTV7	Nono	Uncharacterized protein OS=Mus musculus OX=10090 GN=Nono PE=2 SV=1	2.47	4.69E-05
Q5SQB7	Npm1	MCG68069 OS=Mus musculus OX=10090 GN=Npm1 PE=1 SV=1	4.46	4.87E-06
P05125	Nppa	Natriuretic peptides A OS=Mus musculus OX=10090 GN=Nppa PE=1 SV=2	4.37	0.136872479
Q80XB4	Nrap	Nebulin-related-anchoring protein OS=Mus musculus OX=10090 GN=Nrap PE=1 SV=3	3.07	9.76E-07
U3M993	Nsdhl	NAD(P)-dependent steroid dehydrogenase-like protein OS=Mus musculus OX=10090 GN=Nsdhl PE=2 SV=1	NA	NA
A0A1C7CYU3	Nucb1	"Nucleobindin 1, isoform CRA_b OS=Mus musculus OX=10090 GN=Nucb1 PE=1 SV=1"	1.02	0.002050766
B0FTY3	Nudcd3	"NudC domain containing 3, isoform CRA_a OS=Mus musculus OX=10090 GN=Nudcd3 PE=2 SV=1"	-6.64	NA
E9Q7G0	Numa1	Nuclear mitotic apparatus protein 1 OS=Mus musculus OX=10090 GN=Numa1 PE=1 SV=1	1.06	0.136615858
Q8BTD1	Nxph4	Neurexophilin OS=Mus musculus OX=10090 GN=Nxph4 PE=2 SV=1	1.51	4.41E-05
Q3UKT3	Oat	Ornithine aminotransferase OS=Mus musculus OX=10090 GN=Oat PE=2 SV=1	1	0.097454589
E9QQ96	Obscn	Obscurin OS=Mus musculus OX=10090 GN=Obscn PE=1 SV=2	0.62	0.001379259
J9JIB2	Obscn	Obscurin (Fragment) OS=Mus musculus OX=10090 GN=Obscn PE=1 SV=1	NA	NA
Q60597	Ogdh	"2-oxoglutarate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Ogdh PE=1 SV=3"	1.28	0.003148067
B2RXT3	Ogdhl	Ogdhl protein OS=Mus musculus OX=10090 GN=Ogdhl PE=1 SV=1	-0.19	0.372296202
Q62000	Ogn	Mimecan OS=Mus musculus OX=10090 GN=Ogn PE=1 SV=1	2.08	0.005075061
P58281	Opa1	"Dynamin-like 120 kDa protein, mitochondrial OS=Mus musculus OX=10090 GN=Opa1 PE=1 SV=1"	-0.24	0.082235588
Q8BK99	Opa1	Uncharacterized protein OS=Mus musculus OX=10090 GN=Opa1 PE=2 SV=1	-1.58	0.515645761
Q505D7	Opa3	Optic atrophy 3 protein homolog OS=Mus musculus OX=10090 GN=Opa3 PE=1 SV=1	0.83	0.025962506
Q3UK61	Oxct1	Succinyl-CoA:3-ketoacid-coenzyme A transferase OS=Mus musculus OX=10090 GN=Oxct1 PE=2 SV=1	1.2	0.0093453
Q8VE38	Oxnad1	Oxidoreductase NAD-binding domain-containing protein 1 OS=Mus musculus OX=10090 GN=Oxnad1 PE=1 SV=2	0.96	0.006961749
E9Q7B0	P4ha1	Prolyl 4-hydroxylase subunit alpha-1 OS=Mus musculus OX=10090 GN=P4ha1 PE=1 SV=1	1.28	0.070532504
P09103	P4hb	Protein disulfide-isomerase OS=Mus musculus OX=10090 GN=P4hb PE=1 SV=2	3.21	0.001781754
P50580	Pa2g4	Proliferation-associated protein 2G4 OS=Mus musculus OX=10090 GN=Pa2g4 PE=1 SV=3	2.28	2.84E-06
P29341	Pabpc1	Polyadenylate-binding protein 1 OS=Mus musculus OX=10090 GN=Pabpc1 PE=1 SV=2	2.14	0.008414589
Q99LF8	Pabpc4	Polyadenylate-binding protein OS=Mus musculus OX=10090 GN=Pabpc4 PE=2 SV=1	2.93	0.002398624
Q9WVE8	Pacsin2	Protein kinase C and casein kinase substrate in neurons protein 2 OS=Mus musculus OX=10090 GN=Pacsin2 PE=1 SV=1	6.64	NA
Q543N7	Pacsin3	"Protein kinase C and casein kinase substrate in neurons 3, isoform CRA_a OS=Mus musculus OX=10090 GN=Pacsin3 PE=1 SV=1"	1.85	2.22E-06
Q9DCL9	Paics	Multifunctional protein ADE2 OS=Mus musculus OX=10090 GN=Paics PE=1 SV=4	NA	NA
Q9ET54	Palld	Palladin OS=Mus musculus OX=10090 GN=Palld PE=1 SV=2	-0.46	0.000705357
Q9JHU2	Palmd	Palmdelphin OS=Mus musculus OX=10090 GN=Palmd PE=1 SV=1	0.18	0.1776326
Q9CQV1	Pam16	Mitochondrial import inner membrane translocase subunit TIM16 OS=Mus musculus OX=10090 GN=Pam16 PE=1 SV=1	0.56	0.070617115
Q99LX0	Park7	Protein/nucleic acid deglycase DJ-1 OS=Mus musculus OX=10090 GN=Park7 PE=1 SV=1	1.34	0.093161882
Q9EPC1	Parva	Alpha-parvin OS=Mus musculus OX=10090 GN=Parva PE=1 SV=1	1.66	4.69E-05
Q9ES46	Parvb	Beta-parvin OS=Mus musculus OX=10090 GN=Parvb PE=1 SV=1	0.73	0.221957491
A0A0R4J1R7	Pcbd2	Pterin-4-alpha-carbinolamine dehydratase 2 OS=Mus musculus OX=10090 GN=Pcbd2 PE=1 SV=1	-0.75	0.748862108
P60335	Pcbp1	Poly(rC)-binding protein 1 OS=Mus musculus OX=10090 GN=Pcbp1 PE=1 SV=1	2.57	0.00011254
Q3UGC8	Pcca	"Propionyl-Coenzyme A carboxylase, alpha polypeptide, isoform CRA_b OS=Mus musculus OX=10090 GN=Pcca PE=1 SV=1"	0.4	0.089755283
E9Q1J7	Pccb	"Propionyl-CoA carboxylase beta chain, mitochondrial OS=Mus musculus OX=10090 GN=Pccb PE=1 SV=1"	1.87	0.058574097
A0A0R4J0G0	Pck2	"Phosphoenolpyruvate carboxykinase [GTP], mitochondrial OS=Mus musculus OX=10090 GN=Pck2 PE=1 SV=1"	6.64	NA
F8VPV0	Pcnt	Pericentrin OS=Mus musculus OX=10090 GN=Pcnt PE=1 SV=1	-0.48	0.332572441
Q9QYC1	Pcnx	Pecanex-like protein 1 OS=Mus musculus OX=10090 GN=Pcnx1 PE=1 SV=3	NA	NA
Q9CQF9	Pcyox1	Prenylcysteine oxidase OS=Mus musculus OX=10090 GN=Pcyox1 PE=1 SV=1	0.33	0.025598555
Q6ZPS9	Pdcd6ip	MKIAA1375 protein (Fragment) OS=Mus musculus OX=10090 GN=Pdcd6ip PE=2 SV=1	1.35	0.001797786
Q3UFJ3	Pdha1	Pyruvate dehydrogenase E1 component subunit alpha OS=Mus musculus OX=10090 GN=Pdha1 PE=1 SV=1	0.41	0.003720226
Q9D051	Pdhb	"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial OS=Mus musculus OX=10090 GN=Pdhb PE=1 SV=1"	0.56	0.002532371
Q8BKZ9	Pdhx	"Pyruvate dehydrogenase protein X component, mitochondrial OS=Mus musculus OX=10090 GN=Pdhx PE=1 SV=1"	0.53	0.00445506
P27773	Pdia3	Protein disulfide-isomerase A3 OS=Mus musculus OX=10090 GN=Pdia3 PE=1 SV=2	1.39	0.005784989
A0A0R4J0Z1	Pdia4	Protein disulfide-isomerase A4 OS=Mus musculus OX=10090 GN=Pdia4 PE=1 SV=1	3.55	0.000453038
Q3TML0	Pdia6	Protein disulfide-isomerase A6 OS=Mus musculus OX=10090 GN=Pdia6 PE=1 SV=1	0.96	0.004776279
Q3TZ17	Pdlim1	Uncharacterized protein OS=Mus musculus OX=10090 GN=Pdlim1 PE=2 SV=1	3.41	0.000899693
A0A1B0GSX6	Pdlim3	"PDZ and LIM domain 3, isoform CRA_a OS=Mus musculus OX=10090 GN=Pdlim3 PE=1 SV=1"	0.56	0.057710372
E9Q8P5	Pdlim5	PDZ and LIM domain protein 5 OS=Mus musculus OX=10090 GN=Pdlim5 PE=1 SV=2	-0.77	0.001316504
D9J301	MT-TA	ENH isoform 1d OS=Mus musculus OX=10090 GN=Pdlim5 PE=1 SV=1	-0.42	0.063622995
Q8BVJ7	MT-TC	"PDZ and LIM domain 7, isoform CRA_f OS=Mus musculus OX=10090 GN=Pdlim7 PE=1 SV=1"	0.53	NA
Q05BF9	MT-TD	Ppm2c protein OS=Mus musculus OX=10090 GN=Pdp1 PE=2 SV=1	NA	NA
Q6P8R3	MT-TE	C-X-C motif chemokine OS=Mus musculus OX=10090 GN=Pf4 PE=2 SV=1	2.34	0.059520913
P47857	MT-TF	"ATP-dependent 6-phosphofructokinase, muscle type OS=Mus musculus OX=10090 GN=Pfkm PE=1 SV=3"	1.77	7.74E-05
Q8CEH8	MT-TG	Profilin OS=Mus musculus OX=10090 GN=Pfn1 PE=2 SV=1	1.87	0.000120121
Q5NCI4	MT-TH	Phosphoglycerate mutase OS=Mus musculus OX=10090 GN=Pgam2 PE=1 SV=1	0.4	0.691839239
P09411	Pgk1	Phosphoglycerate kinase 1 OS=Mus musculus OX=10090 GN=Pgk1 PE=1 SV=4	1.97	4.85E-06
Q8BZF8	Pgm5	Phosphoglucomutase-like protein 5 OS=Mus musculus OX=10090 GN=Pgm5 PE=1 SV=2	2.59	NA
Q3TFP8	Pgrmc1	Uncharacterized protein OS=Mus musculus OX=10090 GN=Pgrmc1 PE=2 SV=1	NA	NA
Q80UU9	Pgrmc2	Membrane-associated progesterone receptor component 2 OS=Mus musculus OX=10090 GN=Pgrmc2 PE=1 SV=2	2.5	0.000154824
P67778	Phb	Prohibitin OS=Mus musculus OX=10090 GN=Phb PE=1 SV=1	0.26	0.130310098
O35129	Phb2	Prohibitin-2 OS=Mus musculus OX=10090 GN=Phb2 PE=1 SV=1	0.24	0.65565093
Q570Z8	Picalm	MKIAA4114 protein (Fragment) OS=Mus musculus OX=10090 GN=Picalm PE=2 SV=1	NA	NA
Q9D1C3	Pigy; Pyurf	"Protein preY, mitochondrial OS=Mus musculus OX=10090 GN=Pyurf PE=1 SV=1"	1.59	0.055414287
Q9CWW6	Pin4; Gm6851; LOC105247253	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4 OS=Mus musculus OX=10090 GN=Pin4 PE=1 SV=1	0.91	0.01541078
Q8K411	Pitrm1	"Presequence protease, mitochondrial OS=Mus musculus OX=10090 GN=Pitrm1 PE=1 SV=1"	0.57	0.02075723
Q8CDG1	Piwil2	Piwi-like protein 2 OS=Mus musculus OX=10090 GN=Piwil2 PE=1 SV=2	NA	NA
P52480	Pkm	Pyruvate kinase PKM OS=Mus musculus OX=10090 GN=Pkm PE=1 SV=4	3.66	8.94E-06
Q9CQ73	Pkp2	Plakophilin 2 OS=Mus musculus OX=10090 GN=Pkp2 PE=1 SV=1	0.89	0.000880429
Q8R3U1	Pla2g16	HRAS-like suppressor 3 OS=Mus musculus OX=10090 GN=Pla2g16 PE=1 SV=2	1.81	6.92E-06
Q3UN31	Pla2g6	"Phospholipase A2, group VI, isoform CRA_d OS=Mus musculus OX=10090 GN=Pla2g6 PE=2 SV=1"	0.33	0.522682709
Q6S388	Plec	Plectin 7 OS=Mus musculus OX=10090 GN=Plec PE=2 SV=1	0.61	0.000165345
Q3V1T9	Plg	Plasminogen OS=Mus musculus OX=10090 GN=Plg PE=2 SV=1	1.3	0.000920834
Q9DBG5	Plin3	Perilipin-3 OS=Mus musculus OX=10090 GN=Plin3 PE=1 SV=1	-1.24	0.030862152
O88492	Plin4	Perilipin-4 OS=Mus musculus OX=10090 GN=Plin4 PE=1 SV=2	-0.07	0.309069417
Q8BVZ1	Plin5	Perilipin-5 OS=Mus musculus OX=10090 GN=Plin5 PE=1 SV=1	NA	NA
P61014	Pln	Cardiac phospholamban OS=Mus musculus OX=10090 GN=Pln PE=1 SV=1	0	0.216242139
B2RXS4	Plxnb2	Plexin-B2 OS=Mus musculus OX=10090 GN=Plxnb2 PE=1 SV=1	0.35	NA
Q3TTM6	Pmpca	Uncharacterized protein OS=Mus musculus OX=10090 GN=Pmpca PE=2 SV=1	0.82	0.002806341
Q9CXT8	Pmpcb	Mitochondrial-processing peptidase subunit beta OS=Mus musculus OX=10090 GN=Pmpcb PE=1 SV=1	2.62	0.000654757
Q3UNL5	Pnpt1	Uncharacterized protein OS=Mus musculus OX=10090 GN=Pnpt1 PE=2 SV=1	1.2	0.02441735
Q3UYF4	Podxl	Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Podxl PE=2 SV=1	1.95	0.12805524
A0A097BW21	Postn	Periostin isoform M2 OS=Mus musculus OX=10090 GN=Postn PE=2 SV=1	6.64	NA
Q91VM9	Ppa2	"Inorganic pyrophosphatase 2, mitochondrial OS=Mus musculus OX=10090 GN=Ppa2 PE=1 SV=1"	1.77	0.010180744
Q3TE63	Ppia	Peptidyl-prolyl cis-trans isomerase OS=Mus musculus OX=10090 GN=Ppia PE=2 SV=1	1.49	6.67E-05
P24369	Ppib	Peptidyl-prolyl cis-trans isomerase B OS=Mus musculus OX=10090 GN=Ppib PE=1 SV=2	1.06	0.000201041
Q99KR7	Ppif	"Peptidyl-prolyl cis-trans isomerase F, mitochondrial OS=Mus musculus OX=10090 GN=Ppif PE=1 SV=1"	-0.12	0.791198798
P62141	Ppp1cb	Serine/threonine-protein phosphatase PP1-beta catalytic subunit OS=Mus musculus OX=10090 GN=Ppp1cb PE=1 SV=3	0.09	0.339906723
Q3TS88	Ppp1r12a	Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Ppp1r12a PE=2 SV=1	1.44	0.005858498
A6H644	Ppp1r12b	MCG130490 OS=Mus musculus OX=10090 GN=Ppp1r12b PE=1 SV=1	0.15	0.207662401
Q7TMX2	Ppp2r1a	"Protein phosphatase 2 (Formerly 2A), regulatory subunit A (PR 65), alpha isoform OS=Mus musculus OX=10090 GN=Ppp2r1a PE=2 SV=1"	1.1	0.01492797
Q9JIG8	Praf2	PRA1 family protein 2 OS=Mus musculus OX=10090 GN=Praf2 PE=1 SV=1	1.85	NA
P35700	Prdx1	Peroxiredoxin-1 OS=Mus musculus OX=10090 GN=Prdx1 PE=1 SV=1	0.96	0.00106889
Q61171	Prdx2	Peroxiredoxin-2 OS=Mus musculus OX=10090 GN=Prdx2 PE=1 SV=3	1.13	0.023122166
P20108	Prdx3	"Thioredoxin-dependent peroxide reductase, mitochondrial OS=Mus musculus OX=10090 GN=Prdx3 PE=1 SV=1"	1.01	0.00267578
P99029	Prdx5	"Peroxiredoxin-5, mitochondrial OS=Mus musculus OX=10090 GN=Prdx5 PE=1 SV=2"	0.83	0.052407722
Q9JK53	Prelp	Prolargin OS=Mus musculus OX=10090 GN=Prelp PE=1 SV=2	6.64	NA
Q8C3Z4	Prkar1a	Uncharacterized protein OS=Mus musculus OX=10090 GN=Prkar1a PE=2 SV=1	1.7	0.006749824
Q91VJ2	Prkcdbp; Cavin3	Caveolae-associated protein 3 OS=Mus musculus OX=10090 GN=Cavin3 PE=1 SV=1	NA	NA
Q3U518	Prkcsh	"Protein kinase C substrate 80K-H, isoform CRA_b OS=Mus musculus OX=10090 GN=Prkcsh PE=2 SV=1"	1.57	NA
Q9WU79	Prodh	"Proline dehydrogenase 1, mitochondrial OS=Mus musculus OX=10090 GN=Prodh PE=1 SV=2"	-0.49	0.02095246
Q99KP6	Prpf19	Pre-mRNA-processing factor 19 OS=Mus musculus OX=10090 GN=Prpf19 PE=1 SV=1	6.64	NA
Q9Z1R9	Prss1	MCG124046 OS=Mus musculus OX=10090 GN=Prss1 PE=1 SV=1	-0.37	0.033531463
Q8K4I7	Prss45	Inactive serine protease 45 OS=Mus musculus OX=10090 GN=Prss45 PE=2 SV=1	NA	NA
Q3TID4	Psap	Uncharacterized protein OS=Mus musculus OX=10090 GN=Psap PE=2 SV=1	4.64	4.69E-05
Q9QUM9	Psma6	Proteasome subunit alpha type-6 OS=Mus musculus OX=10090 GN=Psma6 PE=1 SV=1	NA	NA
Q8R326	Pspc1	Paraspeckle component 1 OS=Mus musculus OX=10090 GN=Pspc1 PE=1 SV=1	6.64	NA
Q3TQW3	Ptbp1	Uncharacterized protein OS=Mus musculus OX=10090 GN=Ptbp1 PE=2 SV=1	5.65	6.25E-06
Q8BSI7	Ptcd3	Uncharacterized protein OS=Mus musculus OX=10090 GN=Ptcd3 PE=2 SV=1	0.35	0.388074011
Q8BWM0	Ptges2	Prostaglandin E synthase 2 OS=Mus musculus OX=10090 GN=Ptges2 PE=1 SV=3	0.41	0.167775204
